Grandezza,Valore,Giorno,Mese,Anno
UMARIA2M_MEDG,"93,29",1,3,2018
UMARIA2M_MEDG,"86,92",2,3,2018
UMARIA2M_MEDG,"97,08",3,3,2018
UMARIA2M_MEDG,"90,54",4,3,2018
UMARIA2M_MEDG,"99,83",5,3,2018
UMARIA2M_MEDG,"98,58",6,3,2018
UMARIA2M_MEDG,"95,5",7,3,2018
UMARIA2M_MEDG,"86,46",8,3,2018
UMARIA2M_MEDG,"84,5",9,3,2018
UMARIA2M_MEDG,"92,17",10,3,2018
UMARIA2M_MEDG,"94,12",11,3,2018
UMARIA2M_MEDG,"91,88",12,3,2018
UMARIA2M_MEDG,"81,42",13,3,2018
UMARIA2M_MEDG,80,14,3,2018
UMARIA2M_MEDG,"93,29",15,3,2018
UMARIA2M_MEDG,"86,54",16,3,2018
UMARIA2M_MEDG,"92,42",17,3,2018
UMARIA2M_MEDG,"94,29",18,3,2018
UMARIA2M_MEDG,"90,71",19,3,2018
UMARIA2M_MEDG,97,20,3,2018
UMARIA2M_MEDG,"72,67",21,3,2018
UMARIA2M_MEDG,"56,58",22,3,2018
UMARIA2M_MEDG,"52,58",23,3,2018
UMARIA2M_MEDG,"68,04",24,3,2018
UMARIA2M_MEDG,"62,04",25,3,2018
UMARIA2M_MEDG,"71,38",26,3,2018
UMARIA2M_MEDG,"78,54",27,3,2018
UMARIA2M_MEDG,"86,54",28,3,2018
UMARIA2M_MEDG,"86,58",29,3,2018
UMARIA2M_MEDG,"87,83",30,3,2018
UMARIA2M_MEDG,"92,54",31,3,2018
UMARIA2M_MEDG,"77,38",1,4,2018
UMARIA2M_MEDG,85,2,4,2018
UMARIA2M_MEDG,"57,42",3,4,2018
UMARIA2M_MEDG,"86,42",4,4,2018
UMARIA2M_MEDG,"81,83",5,4,2018
UMARIA2M_MEDG,"71,71",6,4,2018
UMARIA2M_MEDG,"69,58",7,4,2018
UMARIA2M_MEDG,"55,38",8,4,2018
UMARIA2M_MEDG,"97,71",9,4,2018
UMARIA2M_MEDG,92,10,4,2018
UMARIA2M_MEDG,"83,58",11,4,2018
UMARIA2M_MEDG,"96,17",12,4,2018
UMARIA2M_MEDG,"83,04",13,4,2018
UMARIA2M_MEDG,"61,17",14,4,2018
UMARIA2M_MEDG,"60,96",15,4,2018
UMARIA2M_MEDG,"74,88",16,4,2018
UMARIA2M_MEDG,"85,83",17,4,2018
UMARIA2M_MEDG,"69,04",18,4,2018
UMARIA2M_MEDG,"72,54",19,4,2018
UMARIA2M_MEDG,"66,62",20,4,2018
UMARIA2M_MEDG,"72,29",21,4,2018
UMARIA2M_MEDG,"74,46",22,4,2018
UMARIA2M_MEDG,"73,04",23,4,2018
UMARIA2M_MEDG,"77,29",24,4,2018
UMARIA2M_MEDG,"69,54",25,4,2018
UMARIA2M_MEDG,"69,42",26,4,2018
UMARIA2M_MEDG,71,27,4,2018
UMARIA2M_MEDG,"64,42",28,4,2018
UMARIA2M_MEDG,"64,42",29,4,2018
UMARIA2M_MEDG,"81,96",30,4,2018
UMARIA2M_MEDG,"98,58",1,5,2018
UMARIA2M_MEDG,"84,96",2,5,2018
UMARIA2M_MEDG,"85,58",3,5,2018
UMARIA2M_MEDG,"94,79",4,5,2018
UMARIA2M_MEDG,"93,79",5,5,2018
UMARIA2M_MEDG,"96,12",6,5,2018
UMARIA2M_MEDG,"93,17",7,5,2018
UMARIA2M_MEDG,"97,38",8,5,2018
UMARIA2M_MEDG,"93,79",9,5,2018
UMARIA2M_MEDG,"95,75",10,5,2018
UMARIA2M_MEDG,"94,83",11,5,2018
UMARIA2M_MEDG,"91,38",12,5,2018
UMARIA2M_MEDG,"90,46",13,5,2018
UMARIA2M_MEDG,"87,46",14,5,2018
UMARIA2M_MEDG,"93,04",15,5,2018
UMARIA2M_MEDG,"92,67",16,5,2018
UMARIA2M_MEDG,"91,67",17,5,2018
UMARIA2M_MEDG,"86,21",18,5,2018
UMARIA2M_MEDG,"85,29",19,5,2018
UMARIA2M_MEDG,84,20,5,2018
UMARIA2M_MEDG,"89,83",21,5,2018
UMARIA2M_MEDG,"92,46",22,5,2018
UMARIA2M_MEDG,"92,25",23,5,2018
UMARIA2M_MEDG,"86,71",24,5,2018
UMARIA2M_MEDG,"82,33",25,5,2018
UMARIA2M_MEDG,"84,5",26,5,2018
UMARIA2M_MEDG,"85,33",27,5,2018
UMARIA2M_MEDG,"86,21",28,5,2018
UMARIA2M_MEDG,"85,92",29,5,2018
UMARIA2M_MEDG,"77,08",30,5,2018
UMARIA2M_MEDG,"78,62",31,5,2018
UMARIA2M_MEDG,"76,54",1,6,2018
UMARIA2M_MEDG,"72,96",2,6,2018
UMARIA2M_MEDG,"68,29",3,6,2018
UMARIA2M_MEDG,"76,42",4,6,2018
UMARIA2M_MEDG,"80,08",5,6,2018
UMARIA2M_MEDG,"80,75",6,6,2018
UMARIA2M_MEDG,"77,71",7,6,2018
UMARIA2M_MEDG,"78,54",8,6,2018
UMARIA2M_MEDG,"79,46",9,6,2018
UMARIA2M_MEDG,"70,17",10,6,2018
UMARIA2M_MEDG,"77,17",11,6,2018
UMARIA2M_MEDG,"84,92",12,6,2018
UMARIA2M_MEDG,"83,54",13,6,2018
UMARIA2M_MEDG,"89,12",14,6,2018
UMARIA2M_MEDG,"75,21",15,6,2018
UMARIA2M_MEDG,"72,04",16,6,2018
UMARIA2M_MEDG,"70,75",17,6,2018
UMARIA2M_MEDG,"65,83",18,6,2018
UMARIA2M_MEDG,"56,96",19,6,2018
UMARIA2M_MEDG,"64,67",20,6,2018
UMARIA2M_MEDG,"83,96",21,6,2018
UMARIA2M_MEDG,81,22,6,2018
UMARIA2M_MEDG,"77,29",23,6,2018
UMARIA2M_MEDG,"72,5",24,6,2018
UMARIA2M_MEDG,"81,46",25,6,2018
UMARIA2M_MEDG,"61,12",26,6,2018
UMARIA2M_MEDG,"53,33",27,6,2018
UMARIA2M_MEDG,"61,38",28,6,2018
UMARIA2M_MEDG,"73,79",29,6,2018
UMARIA2M_MEDG,"65,33",30,6,2018
UMARIA2M_MEDG,"68,29",1,7,2018
UMARIA2M_MEDG,"76,42",2,7,2018
UMARIA2M_MEDG,"79,38",3,7,2018
UMARIA2M_MEDG,"78,83",4,7,2018
UMARIA2M_MEDG,"79,25",5,7,2018
UMARIA2M_MEDG,"76,38",6,7,2018
UMARIA2M_MEDG,"68,04",7,7,2018
UMARIA2M_MEDG,60,8,7,2018
UMARIA2M_MEDG,"52,21",9,7,2018
UMARIA2M_MEDG,"59,33",10,7,2018
UMARIA2M_MEDG,"79,29",11,7,2018
UMARIA2M_MEDG,"70,5",12,7,2018
UMARIA2M_MEDG,"69,04",13,7,2018
UMARIA2M_MEDG,"67,04",14,7,2018
UMARIA2M_MEDG,"62,46",15,7,2018
UMARIA2M_MEDG,"83,62",16,7,2018
UMARIA2M_MEDG,"79,62",17,7,2018
UMARIA2M_MEDG,"67,42",18,7,2018
UMARIA2M_MEDG,"67,92",19,7,2018
UMARIA2M_MEDG,"70,67",20,7,2018
UMARIA2M_MEDG,"69,17",21,7,2018
UMARIA2M_MEDG,73,22,7,2018
UMARIA2M_MEDG,"62,75",23,7,2018
UMARIA2M_MEDG,"52,62",24,7,2018
UMARIA2M_MEDG,"55,92",25,7,2018
UMARIA2M_MEDG,58,26,7,2018
UMARIA2M_MEDG,"70,17",27,7,2018
UMARIA2M_MEDG,"73,5",28,7,2018
UMARIA2M_MEDG,"62,79",29,7,2018
UMARIA2M_MEDG,"68,38",30,7,2018
UMARIA2M_MEDG,"60,08",31,7,2018
UMARIA2M_MEDG,"55,17",1,8,2018
UMARIA2M_MEDG,"61,58",2,8,2018
UMARIA2M_MEDG,"77,83",3,8,2018
UMARIA2M_MEDG,"82,33",4,8,2018
UMARIA2M_MEDG,"75,79",5,8,2018
UMARIA2M_MEDG,"76,17",6,8,2018
UMARIA2M_MEDG,"74,33",7,8,2018
UMARIA2M_MEDG,82,8,8,2018
UMARIA2M_MEDG,"80,29",9,8,2018
UMARIA2M_MEDG,"70,79",10,8,2018
UMARIA2M_MEDG,"65,08",11,8,2018
UMARIA2M_MEDG,"69,08",12,8,2018
UMARIA2M_MEDG,"80,96",13,8,2018
UMARIA2M_MEDG,"88,67",14,8,2018
UMARIA2M_MEDG,"84,75",15,8,2018
UMARIA2M_MEDG,"80,21",16,8,2018
UMARIA2M_MEDG,"82,25",17,8,2018
UMARIA2M_MEDG,"86,75",18,8,2018
UMARIA2M_MEDG,"75,29",19,8,2018
UMARIA2M_MEDG,"77,46",20,8,2018
UMARIA2M_MEDG,75,21,8,2018
UMARIA2M_MEDG,"71,46",22,8,2018
UMARIA2M_MEDG,"71,17",23,8,2018
UMARIA2M_MEDG,"74,96",24,8,2018
UMARIA2M_MEDG,"83,38",25,8,2018
UMARIA2M_MEDG,"83,5",26,8,2018
UMARIA2M_MEDG,"66,71",27,8,2018
UMARIA2M_MEDG,"67,17",28,8,2018
UMARIA2M_MEDG,"74,83",29,8,2018
UMARIA2M_MEDG,"80,04",30,8,2018
UMARIA2M_MEDG,"83,33",31,8,2018
UMARIA2M_MEDG,"82,75",1,9,2018
UMARIA2M_MEDG,"86,88",2,9,2018
UMARIA2M_MEDG,"85,88",3,9,2018
UMARIA2M_MEDG,"82,33",4,9,2018
UMARIA2M_MEDG,"78,58",5,9,2018
UMARIA2M_MEDG,"78,17",6,9,2018
UMARIA2M_MEDG,"88,79",7,9,2018
UMARIA2M_MEDG,"84,12",8,9,2018
UMARIA2M_MEDG,"81,42",9,9,2018
UMARIA2M_MEDG,"81,12",10,9,2018
UMARIA2M_MEDG,"72,25",11,9,2018
UMARIA2M_MEDG,"70,38",12,9,2018
UMARIA2M_MEDG,"82,79",13,9,2018
UMARIA2M_MEDG,79,14,9,2018
UMARIA2M_MEDG,"87,42",15,9,2018
UMARIA2M_MEDG,"87,21",16,9,2018
UMARIA2M_MEDG,"84,96",17,9,2018
UMARIA2M_MEDG,"86,83",18,9,2018
UMARIA2M_MEDG,"91,92",19,9,2018
UMARIA2M_MEDG,"84,67",20,9,2018
UMARIA2M_MEDG,"83,54",21,9,2018
UMARIA2M_MEDG,"81,5",22,9,2018
UMARIA2M_MEDG,"85,58",23,9,2018
UMARIA2M_MEDG,"78,62",24,9,2018
UMARIA2M_MEDG,"43,71",25,9,2018
UMARIA2M_MEDG,"43,29",26,9,2018
UMARIA2M_MEDG,"44,43",27,9,2018
UMARIA2M_MEDG,"54,42",28,9,2018
UMARIA2M_MEDG,"64,96",29,9,2018
UMARIA2M_MEDG,"69,62",30,9,2018
UMARIA2M_MEDG,"84,92",1,10,2018
UMARIA2M_MEDG,"75,71",2,10,2018
UMARIA2M_MEDG,"60,83",3,10,2018
UMARIA2M_MEDG,"64,25",4,10,2018
UMARIA2M_MEDG,77,5,10,2018
UMARIA2M_MEDG,99,6,10,2018
UMARIA2M_MEDG,"91,5",7,10,2018
UMARIA2M_MEDG,"90,96",8,10,2018
UMARIA2M_MEDG,"91,83",9,10,2018
UMARIA2M_MEDG,"89,62",10,10,2018
UMARIA2M_MEDG,"97,08",11,10,2018
UMARIA2M_MEDG,"84,17",12,10,2018
UMARIA2M_MEDG,"77,83",13,10,2018
UMARIA2M_MEDG,"81,46",14,10,2018
UMARIA2M_MEDG,"79,96",15,10,2018
UMARIA2M_MEDG,"86,25",16,10,2018
UMARIA2M_MEDG,"93,75",17,10,2018
UMARIA2M_MEDG,"83,17",18,10,2018
UMARIA2M_MEDG,"83,83",19,10,2018
UMARIA2M_MEDG,"83,88",20,10,2018
UMARIA2M_MEDG,"82,08",21,10,2018
UMARIA2M_MEDG,"71,96",22,10,2018
UMARIA2M_MEDG,"71,25",23,10,2018
UMARIA2M_MEDG,"82,62",24,10,2018
UMARIA2M_MEDG,"87,67",25,10,2018
UMARIA2M_MEDG,"92,58",26,10,2018
UMARIA2M_MEDG,"90,88",27,10,2018
UMARIA2M_MEDG,"94,25",28,10,2018
UMARIA2M_MEDG,"90,79",29,10,2018
UMARIA2M_MEDG,"87,08",30,10,2018
UMARIA2M_MEDG,"82,79",31,10,2018
UMARIA2M_MEDG,"98,46",1,11,2018
UMARIA2M_MEDG,"94,79",2,11,2018
UMARIA2M_MEDG,"85,08",3,11,2018
UMARIA2M_MEDG,"91,62",4,11,2018
UMARIA2M_MEDG,"97,96",5,11,2018
UMARIA2M_MEDG,"93,17",6,11,2018
UMARIA2M_MEDG,"93,17",7,11,2018
UMARIA2M_MEDG,"91,21",8,11,2018
UMARIA2M_MEDG,"92,96",9,11,2018
UMARIA2M_MEDG,"88,58",10,11,2018
UMARIA2M_MEDG,"88,33",11,11,2018
UMARIA2M_MEDG,90,12,11,2018
UMARIA2M_MEDG,"92,92",13,11,2018
UMARIA2M_MEDG,"91,29",14,11,2018
UMARIA2M_MEDG,"92,92",15,11,2018
UMARIA2M_MEDG,"71,79",16,11,2018
UMARIA2M_MEDG,"64,79",17,11,2018
UMARIA2M_MEDG,"74,29",18,11,2018
UMARIA2M_MEDG,"90,79",19,11,2018
UMARIA2M_MEDG,"99,62",20,11,2018
UMARIA2M_MEDG,"95,88",21,11,2018
UMARIA2M_MEDG,"95,08",22,11,2018
UMARIA2M_MEDG,"94,08",23,11,2018
UMARIA2M_MEDG,"98,71",24,11,2018
UMARIA2M_MEDG,"99,83",25,11,2018
UMARIA2M_MEDG,"92,96",26,11,2018
UMARIA2M_MEDG,"87,67",27,11,2018
UMARIA2M_MEDG,"66,54",28,11,2018
UMARIA2M_MEDG,"72,29",29,11,2018
UMARIA2M_MEDG,"92,17",30,11,2018
UMARIA2M_MEDG,"84,33",1,12,2018
UMARIA2M_MEDG,"89,08",2,12,2018
UMARIA2M_MEDG,"97,5",3,12,2018
UMARIA2M_MEDG,"92,08",4,12,2018
UMARIA2M_MEDG,"83,29",5,12,2018
UMARIA2M_MEDG,"98,88",6,12,2018
UMARIA2M_MEDG,"91,96",7,12,2018
UMARIA2M_MEDG,"79,04",8,12,2018
UMARIA2M_MEDG,"78,67",9,12,2018
UMARIA2M_MEDG,"71,92",10,12,2018
UMARIA2M_MEDG,"67,08",11,12,2018
UMARIA2M_MEDG,"61,83",12,12,2018
UMARIA2M_MEDG,"90,67",13,12,2018
UMARIA2M_MEDG,"98,33",14,12,2018
UMARIA2M_MEDG,"81,25",15,12,2018
UMARIA2M_MEDG,"86,42",16,12,2018
UMARIA2M_MEDG,"87,46",17,12,2018
UMARIA2M_MEDG,75,18,12,2018
UMARIA2M_MEDG,"82,62",19,12,2018
UMARIA2M_MEDG,"96,21",20,12,2018
UMARIA2M_MEDG,"92,29",21,12,2018
UMARIA2M_MEDG,"99,29",22,12,2018
UMARIA2M_MEDG,"96,92",23,12,2018
UMARIA2M_MEDG,"96,42",24,12,2018
UMARIA2M_MEDG,"63,21",25,12,2018
UMARIA2M_MEDG,"70,58",26,12,2018
UMARIA2M_MEDG,"84,71",27,12,2018
UMARIA2M_MEDG,"94,33",28,12,2018
UMARIA2M_MEDG,"92,33",29,12,2018
UMARIA2M_MEDG,"90,42",30,12,2018
UMARIA2M_MEDG,"61,42",31,12,2018
TEMPARIA2M_MING,"-0,8",1,1,2019
TEMPARIA2M_MING,"-0,8",2,1,2019
TEMPARIA2M_MING,"-4,8",3,1,2019
TEMPARIA2M_MING,"-6,2",4,1,2019
TEMPARIA2M_MING,"-5,7",5,1,2019
TEMPARIA2M_MING,"-2,3",6,1,2019
TEMPARIA2M_MING,"-2,7",7,1,2019
TEMPARIA2M_MING,"-1,2",8,1,2019
TEMPARIA2M_MING,"0,1",9,1,2019
TEMPARIA2M_MING,"0,5",10,1,2019
TEMPARIA2M_MING,-5,11,1,2019
TEMPARIA2M_MING,"-6,9",12,1,2019
TEMPARIA2M_MING,"-3,2",13,1,2019
TEMPARIA2M_MING,"1,2",14,1,2019
TEMPARIA2M_MING,"-2,2",15,1,2019
TEMPARIA2M_MING,"-2,1",16,1,2019
TEMPARIA2M_MING,"4,2",17,1,2019
TEMPARIA2M_MING,"3,3",18,1,2019
TEMPARIA2M_MING,"0,5",19,1,2019
TEMPARIA2M_MING,"1,3",20,1,2019
TEMPARIA2M_MING,"3,8",21,1,2019
TEMPARIA2M_MING,"-1,5",22,1,2019
TEMPARIA2M_MING,"-1,6",23,1,2019
TEMPARIA2M_MING,0,24,1,2019
TEMPARIA2M_MING,"1,1",25,1,2019
TEMPARIA2M_MING,"-1,8",26,1,2019
TEMPARIA2M_MING,"-1,8",27,1,2019
TEMPARIA2M_MING,"-1,4",28,1,2019
TEMPARIA2M_MING,"-3,4",29,1,2019
TEMPARIA2M_MING,"-3,5",30,1,2019
TEMPARIA2M_MING,"-1,2",31,1,2019
TEMPARIA2M_MING,"7,8",1,2,2019
TEMPARIA2M_MING,"5,9",2,2,2019
TEMPARIA2M_MING,"2,4",3,2,2019
TEMPARIA2M_MING,"0,3",4,2,2019
TEMPARIA2M_MING,0,5,2,2019
TEMPARIA2M_MING,"-0,4",6,2,2019
TEMPARIA2M_MING,"-1,1",7,2,2019
TEMPARIA2M_MING,"0,7",8,2,2019
TEMPARIA2M_MING,"-0,4",9,2,2019
TEMPARIA2M_MING,"8,7",10,2,2019
TEMPARIA2M_MING,"0,6",11,2,2019
TEMPARIA2M_MING,"-1,9",12,2,2019
TEMPARIA2M_MING,"-3,8",13,2,2019
TEMPARIA2M_MING,"0,1",14,2,2019
TEMPARIA2M_MING,"0,5",15,2,2019
TEMPARIA2M_MING,"-2,1",16,2,2019
TEMPARIA2M_MING,"-1,8",17,2,2019
TEMPARIA2M_MING,"-0,4",18,2,2019
TEMPARIA2M_MING,"-0,5",19,2,2019
TEMPARIA2M_MING,"-1,2",20,2,2019
TEMPARIA2M_MING,"-0,2",21,2,2019
TEMPARIA2M_MING,0,22,2,2019
TEMPARIA2M_MING,"0,9",23,2,2019
TEMPARIA2M_MING,"-0,4",24,2,2019
TEMPARIA2M_MING,"0,9",25,2,2019
TEMPARIA2M_MING,"-0,4",26,2,2019
TEMPARIA2M_MING,"1,6",27,2,2019
TEMPARIA2M_MING,"0,7",28,2,2019
TEMPARIA2M_MING,"4,2",1,3,2019
TEMPARIA2M_MING,"2,2",2,3,2019
TEMPARIA2M_MING,"1,5",3,3,2019
TEMPARIA2M_MING,"1,1",4,3,2019
TEMPARIA2M_MING,"1,9",5,3,2019
TEMPARIA2M_MING,"2,4",6,3,2019
TEMPARIA2M_MING,"9,1",7,3,2019
TEMPARIA2M_MING,"4,8",8,3,2019
TEMPARIA2M_MING,2,9,3,2019
TEMPARIA2M_MING,"8,3",10,3,2019
TEMPARIA2M_MING,"2,7",11,3,2019
TEMPARIA2M_MING,"-1,6",12,3,2019
TEMPARIA2M_MING,"-2,7",13,3,2019
TEMPARIA2M_MING,"0,6",14,3,2019
TEMPARIA2M_MING,"0,1",15,3,2019
TEMPARIA2M_MING,6,16,3,2019
TEMPARIA2M_MING,"4,4",17,3,2019
TEMPARIA2M_MING,"4,6",18,3,2019
TEMPARIA2M_MING,"3,6",19,3,2019
TEMPARIA2M_MING,"4,9",20,3,2019
TEMPARIA2M_MING,"4,8",21,3,2019
TEMPARIA2M_MING,"3,6",22,3,2019
TEMPARIA2M_MING,"3,4",23,3,2019
TEMPARIA2M_MING,"3,3",24,3,2019
TEMPARIA2M_MING,"1,8",25,3,2019
TEMPARIA2M_MING,3,26,3,2019
TEMPARIA2M_MING,"5,3",27,3,2019
TEMPARIA2M_MING,"1,8",28,3,2019
TEMPARIA2M_MING,"1,7",29,3,2019
TEMPARIA2M_MING,"-0,2",30,3,2019
TEMPARIA2M_MING,"0,9",31,3,2019
TEMPARIA2M_MING,"2,9",1,4,2019
TEMPARIA2M_MING,"4,8",2,4,2019
TEMPARIA2M_MING,"8,1",3,4,2019
TEMPARIA2M_MING,1,4,4,2019
TEMPARIA2M_MING,"-0,6",5,4,2019
TEMPARIA2M_MING,"0,1",6,4,2019
TEMPARIA2M_MING,"2,6",7,4,2019
TEMPARIA2M_MING,"1,4",8,4,2019
TEMPARIA2M_MING,"1,6",9,4,2019
TEMPARIA2M_MING,"3,3",10,4,2019
TEMPARIA2M_MING,"2,3",11,4,2019
TEMPARIA2M_MING,"3,1",12,4,2019
TEMPARIA2M_MING,"3,9",13,4,2019
TEMPARIA2M_MING,"2,5",14,4,2019
TEMPARIA2M_MING,"2,8",15,4,2019
TEMPARIA2M_MING,"3,4",16,4,2019
TEMPARIA2M_MING,"2,3",17,4,2019
TEMPARIA2M_MING,"3,9",18,4,2019
TEMPARIA2M_MING,"4,6",19,4,2019
TEMPARIA2M_MING,4,20,4,2019
TEMPARIA2M_MING,"7,9",21,4,2019
TEMPARIA2M_MING,"7,6",22,4,2019
TEMPARIA2M_MING,"11,5",23,4,2019
TEMPARIA2M_MING,"7,7",24,4,2019
TEMPARIA2M_MING,"7,1",25,4,2019
TEMPARIA2M_MING,"7,8",26,4,2019
TEMPARIA2M_MING,4,27,4,2019
TEMPARIA2M_MING,"3,7",28,4,2019
TEMPARIA2M_MING,"2,1",29,4,2019
TEMPARIA2M_MING,2,30,4,2019
TEMPARIA2M_MING,"4,7",1,5,2019
TEMPARIA2M_MING,"2,8",2,5,2019
TEMPARIA2M_MING,"9,9",3,5,2019
TEMPARIA2M_MING,"8,3",4,5,2019
TEMPARIA2M_MING,"3,1",5,5,2019
TEMPARIA2M_MING,"1,3",6,5,2019
TEMPARIA2M_MING,"0,5",7,5,2019
TEMPARIA2M_MING,"2,5",8,5,2019
TEMPARIA2M_MING,"5,6",9,5,2019
TEMPARIA2M_MING,"5,4",10,5,2019
TEMPARIA2M_MING,"6,1",11,5,2019
TEMPARIA2M_MING,"6,6",12,5,2019
TEMPARIA2M_MING,8,13,5,2019
TEMPARIA2M_MING,"5,5",14,5,2019
TEMPARIA2M_MING,"4,5",15,5,2019
TEMPARIA2M_MING,"2,4",16,5,2019
TEMPARIA2M_MING,"3,9",17,5,2019
TEMPARIA2M_MING,"8,9",18,5,2019
TEMPARIA2M_MING,"8,3",19,5,2019
TEMPARIA2M_MING,"7,5",20,5,2019
TEMPARIA2M_MING,"10,7",21,5,2019
TEMPARIA2M_MING,"7,9",22,5,2019
TEMPARIA2M_MING,"7,3",23,5,2019
TEMPARIA2M_MING,"6,9",24,5,2019
TEMPARIA2M_MING,"6,6",25,5,2019
TEMPARIA2M_MING,"11,3",26,5,2019
TEMPARIA2M_MING,"11,9",27,5,2019
TEMPARIA2M_MING,"11,8",28,5,2019
TEMPARIA2M_MING,"10,4",29,5,2019
TEMPARIA2M_MING,"8,2",30,5,2019
TEMPARIA2M_MING,"6,7",31,5,2019
TEMPARIA2M_MING,"6,4",1,6,2019
TEMPARIA2M_MING,"9,5",2,6,2019
TEMPARIA2M_MING,"9,9",3,6,2019
TEMPARIA2M_MING,"8,3",4,6,2019
TEMPARIA2M_MING,"9,7",5,6,2019
TEMPARIA2M_MING,"12,2",6,6,2019
TEMPARIA2M_MING,"11,4",7,6,2019
TEMPARIA2M_MING,"14,9",8,6,2019
TEMPARIA2M_MING,"14,9",9,6,2019
TEMPARIA2M_MING,"13,6",10,6,2019
TEMPARIA2M_MING,"14,6",11,6,2019
TEMPARIA2M_MING,"13,3",12,6,2019
TEMPARIA2M_MING,"12,2",13,6,2019
TEMPARIA2M_MING,"13,3",14,6,2019
TEMPARIA2M_MING,"15,1",15,6,2019
TEMPARIA2M_MING,"12,8",16,6,2019
TEMPARIA2M_MING,"11,3",17,6,2019
TEMPARIA2M_MING,"13,3",18,6,2019
TEMPARIA2M_MING,"12,5",19,6,2019
TEMPARIA2M_MING,"11,6",20,6,2019
TEMPARIA2M_MING,"11,3",21,6,2019
TEMPARIA2M_MING,17,22,6,2019
TEMPARIA2M_MING,"13,8",23,6,2019
TEMPARIA2M_MING,"14,5",24,6,2019
TEMPARIA2M_MING,"14,7",25,6,2019
TEMPARIA2M_MING,"16,2",26,6,2019
TEMPARIA2M_MING,"16,4",27,6,2019
TEMPARIA2M_MING,"16,3",28,6,2019
TEMPARIA2M_MING,"14,9",29,6,2019
TEMPARIA2M_MING,"13,6",30,6,2019
TEMPARIA2M_MING,"13,3",1,7,2019
TEMPARIA2M_MING,"14,9",2,7,2019
TEMPARIA2M_MING,"14,9",3,7,2019
TEMPARIA2M_MING,"13,9",4,7,2019
TEMPARIA2M_MING,"14,8",5,7,2019
TEMPARIA2M_MING,14,6,7,2019
TEMPARIA2M_MING,"17,7",7,7,2019
TEMPARIA2M_MING,20,8,7,2019
TEMPARIA2M_MING,"19,8",9,7,2019
TEMPARIA2M_MING,"12,8",10,7,2019
TEMPARIA2M_MING,"9,7",11,7,2019
TEMPARIA2M_MING,"13,3",12,7,2019
TEMPARIA2M_MING,"13,1",13,7,2019
TEMPARIA2M_MING,"11,7",14,7,2019
TEMPARIA2M_MING,"16,7",15,7,2019
TEMPARIA2M_MING,"11,5",16,7,2019
TEMPARIA2M_MING,"11,1",17,7,2019
TEMPARIA2M_MING,"11,7",18,7,2019
TEMPARIA2M_MING,"13,2",19,7,2019
TEMPARIA2M_MING,"12,4",20,7,2019
TEMPARIA2M_MING,"12,2",21,7,2019
TEMPARIA2M_MING,"13,6",22,7,2019
TEMPARIA2M_MING,"17,4",23,7,2019
TEMPARIA2M_MING,"17,5",24,7,2019
TEMPARIA2M_MING,"17,1",25,7,2019
TEMPARIA2M_MING,"16,3",26,7,2019
TEMPARIA2M_MING,"18,3",27,7,2019
TEMPARIA2M_MING,"16,3",28,7,2019
TEMPARIA2M_MING,15,29,7,2019
TEMPARIA2M_MING,"14,5",30,7,2019
TEMPARIA2M_MING,"13,9",31,7,2019
TEMPARIA2M_MING,"15,2",1,8,2019
TEMPARIA2M_MING,"14,4",2,8,2019
TEMPARIA2M_MING,"14,8",3,8,2019
TEMPARIA2M_MING,"13,9",4,8,2019
TEMPARIA2M_MING,"12,8",5,8,2019
TEMPARIA2M_MING,"13,5",6,8,2019
TEMPARIA2M_MING,"15,5",7,8,2019
TEMPARIA2M_MING,"19,4",8,8,2019
TEMPARIA2M_MING,"18,3",9,8,2019
TEMPARIA2M_MING,"17,5",10,8,2019
TEMPARIA2M_MING,"16,3",11,8,2019
TEMPARIA2M_MING,"16,3",12,8,2019
TEMPARIA2M_MING,"17,8",13,8,2019
TEMPARIA2M_MING,"15,1",14,8,2019
TEMPARIA2M_MING,12,15,8,2019
TEMPARIA2M_MING,"13,1",16,8,2019
TEMPARIA2M_MING,"14,5",17,8,2019
TEMPARIA2M_MING,"13,5",18,8,2019
TEMPARIA2M_MING,"11,7",19,8,2019
TEMPARIA2M_MING,"14,6",20,8,2019
TEMPARIA2M_MING,"15,2",21,8,2019
TEMPARIA2M_MING,"15,3",22,8,2019
TEMPARIA2M_MING,"17,5",23,8,2019
TEMPARIA2M_MING,"17,2",24,8,2019
TEMPARIA2M_MING,"15,9",25,8,2019
TEMPARIA2M_MING,"15,5",26,8,2019
TEMPARIA2M_MING,16,27,8,2019
TEMPARIA2M_MING,"16,7",28,8,2019
TEMPARIA2M_MING,"15,6",29,8,2019
TEMPARIA2M_MING,"16,6",30,8,2019
TEMPARIA2M_MING,"16,6",31,8,2019
TEMPARIA2M_MING,"16,2",1,9,2019
TEMPARIA2M_MING,16,2,9,2019
TEMPARIA2M_MING,"14,8",3,9,2019
TEMPARIA2M_MING,"12,6",4,9,2019
TEMPARIA2M_MING,"10,2",5,9,2019
TEMPARIA2M_MING,13,6,9,2019
TEMPARIA2M_MING,"11,6",7,9,2019
TEMPARIA2M_MING,"11,1",8,9,2019
TEMPARIA2M_MING,9,9,9,2019
TEMPARIA2M_MING,"10,1",10,9,2019
TEMPARIA2M_MING,"11,7",11,9,2019
TEMPARIA2M_MING,"11,6",12,9,2019
TEMPARIA2M_MING,"11,6",13,9,2019
